cust_id,DOB,Customer Year,Customer Age,Gender,City,Cat _SubCat
272771,02-01-1977,1977,36,F,3,Clothing  Women
272771,02-01-1977,1977,36,F,3,Electronics  Computers
272771,02-01-1977,1977,35,F,3,Home and kitchen  Kitchen
272771,02-01-1977,1977,35,F,3,Books  Academic
272772,12-05-1989,1989,23,M,5,Books  Non-Fiction
272772,12-05-1989,1989,23,M,5,Books  Comics
272772,12-05-1989,1989,22,M,5,Home and kitchen  Kitchen
272772,12-05-1989,1989,22,M,5,Electronics  Mobiles
272773,11-10-1989,1989,24,M,8,Bags  Women
272773,11-10-1989,1989,23,M,8,Home and kitchen  Bath
272773,11-10-1989,1989,23,M,8,Home and kitchen  Furnishing
272773,11-10-1989,1989,23,M,8,Books  Children
272773,11-10-1989,1989,23,M,8,Electronics  Computers
272773,11-10-1989,1989,23,M,8,Electronics  Computers
272773,11-10-1989,1989,22,M,8,Electronics  Personal Appliances
272774,24-10-1989,1989,24,M,3,Electronics  Cameras
272774,24-10-1989,1989,23,M,3,Electronics  Personal Appliances
272774,24-10-1989,1989,22,M,3,Electronics  Personal Appliances
272775,08-03-1986,1986,27,M,4,Footwear  Kids
272775,08-03-1986,1986,27,M,4,Books  Non-Fiction
272775,08-03-1986,1986,27,M,4,Home and kitchen  Bath
272775,08-03-1986,1986,26,M,4,Home and kitchen  Bath
272775,08-03-1986,1986,26,M,4,Books  Academic
272775,08-03-1986,1986,26,M,4,Books  Fiction
272775,08-03-1986,1986,25,M,4,Electronics  Audio and video
272775,08-03-1986,1986,25,M,4,Electronics  Mobiles
272777,29-09-1970,1970,42,M,7,Clothing  Kids
272777,29-09-1970,1970,42,M,7,Books  DIY
272777,29-09-1970,1970,41,M,7,Footwear  Women
272780,04-05-1981,1981,31,M,10,Home and kitchen  Tools
272783,01-04-1974,1974,38,M,3,Books  Academic
272784,14-10-1970,1970,42,F,8,Bags  Women
272784,14-10-1970,1970,42,F,8,Footwear  Kids
272784,14-10-1970,1970,42,F,8,Books  Non-Fiction
272784,14-10-1970,1970,41,F,8,Books  Comics
272790,15-04-1974,1974,39,F,5,Home and kitchen  Tools
272790,15-04-1974,1974,39,F,5,Home and kitchen  Tools
272790,15-04-1974,1974,38,F,5,Home and kitchen  Furnishing
272791,07-01-1975,1975,37,F,10,Books  DIY
272791,07-01-1975,1975,37,F,10,Electronics  Mobiles
272794,27-03-1977,1977,35,F,6,Electronics  Mobiles
272794,27-03-1977,1977,35,F,6,Books  Fiction
272794,27-03-1977,1977,35,F,6,Books  DIY
272794,27-03-1977,1977,34,F,6,Electronics  Mobiles
272794,27-03-1977,1977,34,F,6,Electronics  Mobiles
272794,27-03-1977,1977,34,F,6,Books  Children
272795,22-04-1970,1970,43,M,1,Bags  Mens
272796,02-10-1975,1975,38,M,3,Bags  Mens
272796,02-10-1975,1975,37,M,3,Bags  Women
272796,02-10-1975,1975,36,M,3,Books  Comics
272796,02-10-1975,1975,36,M,3,Home and kitchen  Furnishing
272796,02-10-1975,1975,36,M,3,Home and kitchen  Bath
272796,02-10-1975,1975,36,M,3,Home and kitchen  Furnishing
272796,02-10-1975,1975,36,M,3,Books  Comics
272797,17-03-1992,1992,21,F,9,Clothing  Mens
272797,17-03-1992,1992,21,F,9,Clothing  Mens
272797,17-03-1992,1992,21,F,9,Electronics  Personal Appliances
272797,17-03-1992,1992,20,F,9,Electronics  Cameras
272797,17-03-1992,1992,20,F,9,Books  Non-Fiction
272799,24-02-1973,1973,40,F,6,Books  Comics
272799,24-02-1973,1973,39,F,6,Books  Non-Fiction
272799,24-02-1973,1973,38,F,6,Bags  Women
272799,24-02-1973,1973,38,F,6,Clothing  Mens
272799,24-02-1973,1973,38,F,6,Home and kitchen  Bath
272799,24-02-1973,1973,38,F,6,Electronics  Mobiles
272799,24-02-1973,1973,38,F,6,Home and kitchen  Bath
272799,24-02-1973,1973,38,F,6,Electronics  Audio and video
272799,24-02-1973,1973,38,F,6,Books  Non-Fiction
272801,12-01-1984,1984,29,F,8,Clothing  Kids
272801,12-01-1984,1984,29,F,8,Books  Academic
272801,12-01-1984,1984,28,F,8,Home and kitchen  Furnishing
272801,12-01-1984,1984,27,F,8,Electronics  Personal Appliances
272802,10-06-1983,1983,30,M,2,Home and kitchen  Kitchen
272802,10-06-1983,1983,28,M,2,Clothing  Mens
272803,23-10-1974,1974,39,M,7,Clothing  Mens
272803,23-10-1974,1974,39,M,7,Footwear  Women
272803,23-10-1974,1974,39,M,7,Footwear  Women
272803,23-10-1974,1974,39,M,7,Footwear  Mens
272803,23-10-1974,1974,38,M,7,Home and kitchen  Kitchen
272803,23-10-1974,1974,38,M,7,Home and kitchen  Furnishing
272803,23-10-1974,1974,38,M,7,Electronics  Personal Appliances
272803,23-10-1974,1974,38,M,7,Books  DIY
272803,23-10-1974,1974,37,M,7,Home and kitchen  Kitchen
272804,12-10-1982,1982,30,F,5,Home and kitchen  Bath
272804,12-10-1982,1982,30,F,5,Books  Non-Fiction
272804,12-10-1982,1982,29,F,5,Books  Comics
272805,15-10-1988,1988,24,M,2,Home and kitchen  Bath
272805,15-10-1988,1988,23,M,2,Home and kitchen  Tools
272806,20-05-1975,1975,38,F,10,Books  Academic
272806,20-05-1975,1975,36,F,10,Electronics  Personal Appliances
272807,05-05-1982,1982,31,M,4,Electronics  Computers
272807,05-05-1982,1982,31,M,4,Books  Children
272807,05-05-1982,1982,30,M,4,Electronics  Personal Appliances
272807,05-05-1982,1982,30,M,4,Books  Non-Fiction
272807,05-05-1982,1982,30,M,4,Home and kitchen  Bath
272807,05-05-1982,1982,29,M,4,Bags  Women
272808,15-02-1973,1973,39,M,6,Electronics  Mobiles
272808,15-02-1973,1973,39,M,6,Bags  Mens
272809,20-08-1973,1973,40,M,7,Footwear  Mens
272809,20-08-1973,1973,40,M,7,Books  Non-Fiction
272809,20-08-1973,1973,40,M,7,Bags  Women
272809,20-08-1973,1973,40,M,7,Clothing  Women
272809,20-08-1973,1973,39,M,7,Electronics  Computers
272809,20-08-1973,1973,38,M,7,Footwear  Kids
272812,02-02-1975,1975,37,F,8,Electronics  Personal Appliances
272812,02-02-1975,1975,36,F,8,Books  Fiction
272812,02-02-1975,1975,36,F,8,Books  Academic
272813,17-09-1973,1973,40,M,7,Footwear  Kids
272813,17-09-1973,1973,40,M,7,Home and kitchen  Bath
272813,17-09-1973,1973,40,M,7,Books  Non-Fiction
272813,17-09-1973,1973,40,M,7,Bags  Women
272813,17-09-1973,1973,39,M,7,Electronics  Computers
272813,17-09-1973,1973,39,M,7,Books  Comics
272813,17-09-1973,1973,39,M,7,Books  Children
272815,09-03-1979,1979,32,M,4,Footwear  Women
272815,09-03-1979,1979,32,M,4,Books  Children
272815,09-03-1979,1979,32,M,4,Books  Fiction
272816,14-10-1991,1991,22,M,4,Books  Non-Fiction
272816,14-10-1991,1991,22,M,4,Books  Fiction
272816,14-10-1991,1991,21,M,4,Electronics  Computers
272816,14-10-1991,1991,21,M,4,Electronics  Mobiles
272816,14-10-1991,1991,20,M,4,Footwear  Kids
272816,14-10-1991,1991,20,M,4,Bags  Women
272816,14-10-1991,1991,20,M,4,Clothing  Women
272817,02-08-1981,1981,32,M,6,Electronics  Mobiles
272817,02-08-1981,1981,30,M,6,Bags  Mens
272817,02-08-1981,1981,30,M,6,Bags  Mens
272817,02-08-1981,1981,30,M,6,Home and kitchen  Tools
272817,02-08-1981,1981,30,M,6,Electronics  Mobiles
272817,02-08-1981,1981,30,M,6,Books  DIY
272820,24-04-1982,1982,31,F,5,Electronics  Computers
272820,24-04-1982,1982,31,F,5,Home and kitchen  Tools
272820,24-04-1982,1982,29,F,5,Books  Non-Fiction
272821,17-03-1970,1970,43,F,3,Electronics  Mobiles
272821,17-03-1970,1970,43,F,3,Books  Fiction
272821,17-03-1970,1970,41,F,3,Home and kitchen  Tools
272822,13-12-1975,1975,38,F,4,Books  Non-Fiction
272822,13-12-1975,1975,37,F,4,Home and kitchen  Bath
272822,13-12-1975,1975,37,F,4,Books  Non-Fiction
272822,13-12-1975,1975,36,F,4,Electronics  Computers
272822,13-12-1975,1975,36,F,4,Clothing  Mens
272822,13-12-1975,1975,36,F,4,Clothing  Mens
272822,13-12-1975,1975,36,F,4,Footwear  Women
272823,01-11-1988,1988,25,M,9,Home and kitchen  Kitchen
272823,01-11-1988,1988,24,M,9,Books  Fiction
272823,01-11-1988,1988,24,M,9,Home and kitchen  Bath
272823,01-11-1988,1988,24,M,9,Books  Fiction
272823,01-11-1988,1988,23,M,9,Electronics  Audio and video
272823,01-11-1988,1988,23,M,9,Electronics  Audio and video
272823,01-11-1988,1988,23,M,9,Electronics  Audio and video
272824,08-11-1988,1988,24,M,6,Electronics  Cameras
272824,08-11-1988,1988,24,M,6,Footwear  Mens
272824,08-11-1988,1988,23,M,6,Electronics  Cameras
272825,18-01-1984,1984,29,F,5,Home and kitchen  Bath
272825,18-01-1984,1984,29,F,5,Footwear  Women
272825,18-01-1984,1984,27,F,5,Footwear  Kids
272825,18-01-1984,1984,27,F,5,Footwear  Mens
272830,20-12-1977,1977,36,M,10,Home and kitchen  Furnishing
272830,20-12-1977,1977,34,M,10,Home and kitchen  Furnishing
272831,10-08-1992,1992,20,F,10,Clothing  Kids
272831,10-08-1992,1992,20,F,10,Home and kitchen  Bath
272831,10-08-1992,1992,20,F,10,Books  Comics
272831,10-08-1992,1992,20,F,10,Clothing  Mens
272831,10-08-1992,1992,19,F,10,Books  Non-Fiction
272831,10-08-1992,1992,19,F,10,Footwear  Kids
272832,14-03-1979,1979,33,M,6,Books  Academic
272832,14-03-1979,1979,33,M,6,Books  Academic
272832,14-03-1979,1979,33,M,6,Clothing  Mens
272833,28-01-1985,1985,28,F,8,Bags  Women
272833,28-01-1985,1985,28,F,8,Clothing  Mens
272833,28-01-1985,1985,28,F,8,Home and kitchen  Kitchen
272833,28-01-1985,1985,27,F,8,Bags  Mens
272835,09-08-1990,1990,23,M,10,Electronics  Audio and video
272835,09-08-1990,1990,23,M,10,Clothing  Women
272835,09-08-1990,1990,23,M,10,Clothing  Women
272837,05-11-1974,1974,39,F,9,Books  Comics
272837,05-11-1974,1974,38,F,9,Electronics  Computers
272837,05-11-1974,1974,38,F,9,Books  Fiction
272837,05-11-1974,1974,38,F,9,Books  Non-Fiction
272837,05-11-1974,1974,38,F,9,Footwear  Mens
272838,26-05-1980,1980,32,M,9,Electronics  Personal Appliances
272839,22-05-1971,1971,42,F,8,Home and kitchen  Kitchen
272839,22-05-1971,1971,42,F,8,Books  DIY
272839,22-05-1971,1971,40,F,8,Home and kitchen  Tools
272839,22-05-1971,1971,40,F,8,Books  Academic
272839,22-05-1971,1971,40,F,8,Footwear  Mens
272841,06-02-1985,1985,28,F,6,Bags  Mens
272841,06-02-1985,1985,27,F,6,Bags  Mens
272841,06-02-1985,1985,27,F,6,Home and kitchen  Bath
272841,06-02-1985,1985,26,F,6,Electronics  Audio and video
272842,08-06-1975,1975,38,M,9,Books  DIY
272842,08-06-1975,1975,36,M,9,Electronics  Audio and video
272842,08-06-1975,1975,36,M,9,Home and kitchen  Bath
272843,10-03-1978,1978,35,M,4,Electronics  Personal Appliances
272843,10-03-1978,1978,35,M,4,Clothing  Mens
272843,10-03-1978,1978,35,M,4,Clothing  Mens
272843,10-03-1978,1978,35,M,4,Books  Children
272843,10-03-1978,1978,33,M,4,Electronics  Audio and video
272844,18-09-1988,1988,24,F,4,Clothing  Women
272844,18-09-1988,1988,23,F,4,Books  Non-Fiction
272846,18-06-1987,1987,26,F,7,Electronics  Audio and video
272846,18-06-1987,1987,26,F,7,Books  Fiction
272846,18-06-1987,1987,26,F,7,Footwear  Women
272846,18-06-1987,1987,26,F,7,Footwear  Mens
272846,18-06-1987,1987,25,F,7,Clothing  Women
272846,18-06-1987,1987,24,F,7,Electronics  Cameras
272846,18-06-1987,1987,24,F,7,Books  DIY
272847,12-12-1987,1987,26,F,3,Books  Comics
272847,12-12-1987,1987,26,F,3,Electronics  Audio and video
272847,12-12-1987,1987,25,F,3,Clothing  Mens
272847,12-12-1987,1987,24,F,3,Electronics  Personal Appliances
272847,12-12-1987,1987,24,F,3,Electronics  Personal Appliances
272848,12-10-1979,1979,34,F,9,Books  Academic
272849,23-06-1981,1981,31,F,7,Books  Children
272849,23-06-1981,1981,31,F,7,Electronics  Mobiles
272849,23-06-1981,1981,30,F,7,Clothing  Women
272849,23-06-1981,1981,30,F,7,Clothing  Women
272849,23-06-1981,1981,30,F,7,Books  DIY
272852,18-07-1972,1972,41,F,10,Books  Children
272853,21-03-1977,1977,36,F,3,Electronics  Mobiles
272853,21-03-1977,1977,35,F,3,Books  Non-Fiction
272855,14-10-1977,1977,36,F,2,Footwear  Women
272855,14-10-1977,1977,35,F,2,Footwear  Kids
272855,14-10-1977,1977,35,F,2,Books  Fiction
272857,25-09-1976,1976,37,M,3,Books  Children
272857,25-09-1976,1976,37,M,3,Bags  Mens
272857,25-09-1976,1976,37,M,3,Bags  Mens
272857,25-09-1976,1976,37,M,3,Electronics  Cameras
272857,25-09-1976,1976,35,M,3,Electronics  Audio and video
272857,25-09-1976,1976,35,M,3,Footwear  Kids
272857,25-09-1976,1976,35,M,3,Footwear  Kids
272858,01-11-1990,1990,23,M,1,Books  Academic
272858,01-11-1990,1990,22,M,1,Clothing  Women
272858,01-11-1990,1990,21,M,1,Electronics  Computers
272858,01-11-1990,1990,21,M,1,Books  Children
272858,01-11-1990,1990,21,M,1,Electronics  Mobiles
272860,17-03-1977,1977,35,F,4,Electronics  Computers
272860,17-03-1977,1977,35,F,4,Home and kitchen  Kitchen
272860,17-03-1977,1977,34,F,4,Home and kitchen  Tools
272861,04-03-1979,1979,34,M,5,Electronics  Mobiles
272862,01-11-1977,1977,36,M,9,Home and kitchen  Tools
272863,23-03-1992,1992,21,F,8,Bags  Mens
272863,23-03-1992,1992,21,F,8,Electronics  Mobiles
272863,23-03-1992,1992,19,F,8,Books  Fiction
272864,17-05-1976,1976,37,M,6,Bags  Women
272864,17-05-1976,1976,37,M,6,Home and kitchen  Bath
272864,17-05-1976,1976,37,M,6,Home and kitchen  Kitchen
272864,17-05-1976,1976,37,M,6,Home and kitchen  Kitchen
272864,17-05-1976,1976,36,M,6,Bags  Mens
272864,17-05-1976,1976,36,M,6,Bags  Mens
272864,17-05-1976,1976,35,M,6,Home and kitchen  Bath
272865,20-02-1980,1980,31,F,2,Electronics  Computers
272869,02-05-1974,1974,39,M,4,Bags  Women
272869,02-05-1974,1974,39,M,4,Home and kitchen  Kitchen
272869,02-05-1974,1974,38,M,4,Home and kitchen  Kitchen
272869,02-05-1974,1974,37,M,4,Clothing  Kids
272869,02-05-1974,1974,37,M,4,Clothing  Kids
272870,07-08-1990,1990,22,F,5,Footwear  Women
272870,07-08-1990,1990,22,F,5,Bags  Women
272870,07-08-1990,1990,22,F,5,Bags  Mens
272870,07-08-1990,1990,22,F,5,Electronics  Computers
272870,07-08-1990,1990,21,F,5,Electronics  Cameras
272871,02-08-1988,1988,25,F,8,Home and kitchen  Tools
272871,02-08-1988,1988,25,F,8,Home and kitchen  Tools
272871,02-08-1988,1988,25,F,8,Home and kitchen  Tools
272871,02-08-1988,1988,25,F,8,Books  Academic
272874,15-02-1971,1971,42,F,1,Clothing  Women
272874,15-02-1971,1971,42,F,1,Clothing  Women
272874,15-02-1971,1971,41,F,1,Bags  Mens
272874,15-02-1971,1971,41,F,1,Home and kitchen  Furnishing
272874,15-02-1971,1971,40,F,1,Electronics  Mobiles
272877,22-08-1989,1989,22,F,5,Books  Non-Fiction
272877,22-08-1989,1989,22,F,5,Clothing  Women
272877,22-08-1989,1989,22,F,5,Home and kitchen  Kitchen
272878,06-12-1973,1973,40,F,10,Footwear  Kids
272878,06-12-1973,1973,40,F,10,Books  Fiction
272878,06-12-1973,1973,39,F,10,Electronics  Audio and video
272878,06-12-1973,1973,38,F,10,Clothing  Mens
272879,21-05-1973,1973,40,M,5,Home and kitchen  Tools
272879,21-05-1973,1973,40,M,5,Books  Children
272879,21-05-1973,1973,39,M,5,Footwear  Kids
272879,21-05-1973,1973,39,M,5,Books  Children
272879,21-05-1973,1973,39,M,5,Books  Fiction
272879,21-05-1973,1973,38,M,5,Books  Non-Fiction
272879,21-05-1973,1973,38,M,5,Books  Non-Fiction
272881,05-06-1990,1990,23,M,2,Clothing  Mens
272881,05-06-1990,1990,21,M,2,Clothing  Kids
272882,22-01-1983,1983,29,M,4,Clothing  Mens
272882,22-01-1983,1983,29,M,4,Electronics  Personal Appliances
272882,22-01-1983,1983,28,M,4,Bags  Women
272882,22-01-1983,1983,28,M,4,Electronics  Cameras
272882,22-01-1983,1983,28,M,4,Books  Fiction
272882,22-01-1983,1983,28,M,4,Books  Fiction
272883,19-02-1970,1970,43,M,5,Books  Fiction
272883,19-02-1970,1970,43,M,5,Books  Fiction
272883,19-02-1970,1970,43,M,5,Home and kitchen  Tools
272883,19-02-1970,1970,41,M,5,Books  Comics
272883,19-02-1970,1970,41,M,5,Home and kitchen  Furnishing
272883,19-02-1970,1970,41,M,5,Books  Academic
272883,19-02-1970,1970,41,M,5,Books  Academic
272886,17-05-1983,1983,30,M,3,Home and kitchen  Kitchen
272886,17-05-1983,1983,29,M,3,Electronics  Computers
272886,17-05-1983,1983,29,M,3,Electronics  Cameras
272886,17-05-1983,1983,29,M,3,Home and kitchen  Furnishing
272886,17-05-1983,1983,28,M,3,Home and kitchen  Tools
272887,19-01-1990,1990,23,M,8,Footwear  Mens
272887,19-01-1990,1990,23,M,8,Electronics  Computers
272887,19-01-1990,1990,21,M,8,Footwear  Women
272889,11-04-1984,1984,29,F,2,Clothing  Kids
272889,11-04-1984,1984,28,F,2,Books  Children
272889,11-04-1984,1984,27,F,2,Electronics  Cameras
272889,11-04-1984,1984,27,F,2,Electronics  Computers
272889,11-04-1984,1984,27,F,2,Electronics  Audio and video
272892,25-08-1981,1981,32,F,10,Home and kitchen  Tools
272892,25-08-1981,1981,31,F,10,Bags  Women
272892,25-08-1981,1981,30,F,10,Footwear  Kids
272893,12-08-1971,1971,42,M,10,Clothing  Mens
272893,12-08-1971,1971,42,M,10,Clothing  Mens
272893,12-08-1971,1971,42,M,10,Clothing  Mens
272893,12-08-1971,1971,40,M,10,Footwear  Kids
272896,01-11-1976,1976,37,M,4,Books  Comics
272896,01-11-1976,1976,37,M,4,Home and kitchen  Furnishing
272896,01-11-1976,1976,36,M,4,Books  DIY
272896,01-11-1976,1976,36,M,4,Books  DIY
272896,01-11-1976,1976,36,M,4,Home and kitchen  Furnishing
272896,01-11-1976,1976,36,M,4,Home and kitchen  Furnishing
272896,01-11-1976,1976,35,M,4,Electronics  Audio and video
272899,11-05-1990,1990,23,F,8,Bags  Women
272900,22-10-1989,1989,24,M,6,Electronics  Personal Appliances
272900,22-10-1989,1989,23,M,6,Footwear  Kids
272902,16-08-1986,1986,26,M,9,Electronics  Audio and video
272902,16-08-1986,1986,26,M,9,Electronics  Audio and video
272902,16-08-1986,1986,26,M,9,Clothing  Women
272902,16-08-1986,1986,26,M,9,Electronics  Personal Appliances
272902,16-08-1986,1986,26,M,9,Bags  Women
272902,16-08-1986,1986,25,M,9,Books  Comics
272902,16-08-1986,1986,25,M,9,Footwear  Kids
272902,16-08-1986,1986,25,M,9,Electronics  Personal Appliances
272904,24-05-1987,1987,25,F,5,Books  Children
272904,24-05-1987,1987,25,F,5,Electronics  Mobiles
272904,24-05-1987,1987,24,F,5,Clothing  Mens
272904,24-05-1987,1987,24,F,5,Electronics  Mobiles
272904,24-05-1987,1987,24,F,5,Electronics  Audio and video
272905,17-02-1976,1976,37,F,5,Books  DIY
272906,17-10-1991,1991,21,M,2,Electronics  Computers
272906,17-10-1991,1991,21,M,2,Electronics  Computers
272906,17-10-1991,1991,21,M,2,Electronics  Mobiles
272906,17-10-1991,1991,20,M,2,Footwear  Women
272906,17-10-1991,1991,20,M,2,Bags  Mens
272907,06-09-1975,1975,38,F,2,Home and kitchen  Kitchen
272907,06-09-1975,1975,38,F,2,Home and kitchen  Kitchen
272907,06-09-1975,1975,37,F,2,Home and kitchen  Kitchen
272907,06-09-1975,1975,37,F,2,Electronics  Personal Appliances
272907,06-09-1975,1975,37,F,2,Electronics  Mobiles
272907,06-09-1975,1975,36,F,2,Footwear  Kids
272907,06-09-1975,1975,36,F,2,Footwear  Kids
272908,19-10-1983,1983,29,M,3,Clothing  Kids
272910,29-04-1990,1990,23,F,7,Electronics  Mobiles
272910,29-04-1990,1990,23,F,7,Electronics  Audio and video
272910,29-04-1990,1990,23,F,7,Electronics  Mobiles
272910,29-04-1990,1990,23,F,7,Clothing  Kids
272910,29-04-1990,1990,23,F,7,Books  Children
272910,29-04-1990,1990,22,F,7,Books  Children
272910,29-04-1990,1990,22,F,7,Home and kitchen  Kitchen
272910,29-04-1990,1990,22,F,7,Home and kitchen  Bath
272911,29-03-1985,1985,28,F,1,Electronics  Cameras
272911,29-03-1985,1985,27,F,1,Clothing  Mens
272911,29-03-1985,1985,27,F,1,Electronics  Mobiles
272911,29-03-1985,1985,27,F,1,Books  Non-Fiction
272911,29-03-1985,1985,27,F,1,Books  Academic
272911,29-03-1985,1985,27,F,1,Books  Academic
272912,23-09-1991,1991,22,M,9,Electronics  Mobiles
272912,23-09-1991,1991,21,M,9,Home and kitchen  Bath
272912,23-09-1991,1991,21,M,9,Bags  Mens
272912,23-09-1991,1991,20,M,9,Books  Fiction
272912,23-09-1991,1991,20,M,9,Bags  Mens
272913,17-07-1982,1982,29,F,2,Bags  Mens
272915,12-01-1976,1976,37,F,7,Books  Fiction
272915,12-01-1976,1976,36,F,7,Home and kitchen  Tools
272915,12-01-1976,1976,36,F,7,Books  DIY
272915,12-01-1976,1976,36,F,7,Books  DIY
272915,12-01-1976,1976,35,F,7,Books  Academic
272916,21-09-1990,1990,22,F,4,Electronics  Computers
272916,21-09-1990,1990,21,F,4,Clothing  Women
272919,12-01-1975,1975,38,M,7,Footwear  Mens
272919,12-01-1975,1975,37,M,7,Clothing  Mens
272919,12-01-1975,1975,37,M,7,Books  DIY
272920,01-08-1983,1983,29,M,3,Home and kitchen  Tools
272920,01-08-1983,1983,29,M,3,Home and kitchen  Tools
272920,01-08-1983,1983,29,M,3,Electronics  Cameras
272920,01-08-1983,1983,29,M,3,Footwear  Women
272920,01-08-1983,1983,29,M,3,Clothing  Women
272920,01-08-1983,1983,29,M,3,Clothing  Women
272920,01-08-1983,1983,28,M,3,Books  Academic
272921,25-09-1980,1980,33,M,3,Home and kitchen  Bath
272921,25-09-1980,1980,32,M,3,Books  DIY
272921,25-09-1980,1980,31,M,3,Footwear  Kids
272922,14-11-1970,1970,43,F,7,Electronics  Mobiles
272922,14-11-1970,1970,42,F,7,Books  Children
272922,14-11-1970,1970,42,F,7,Electronics  Audio and video
272922,14-11-1970,1970,42,F,7,Clothing  Kids
272923,19-03-1988,1988,24,M,3,Home and kitchen  Kitchen
272923,19-03-1988,1988,24,M,3,Electronics  Computers
272924,29-05-1976,1976,37,M,9,Home and kitchen  Bath
272924,29-05-1976,1976,37,M,9,Books  Non-Fiction
272924,29-05-1976,1976,37,M,9,Books  Academic
272924,29-05-1976,1976,37,M,9,Home and kitchen  Tools
272924,29-05-1976,1976,37,M,9,Electronics  Audio and video
272925,08-01-1974,1974,39,M,5,Clothing  Kids
272925,08-01-1974,1974,38,M,5,Electronics  Cameras
272925,08-01-1974,1974,37,M,5,Books  DIY
272925,08-01-1974,1974,37,M,5,Books  DIY
272926,11-07-1970,1970,43,F,4,Home and kitchen  Bath
272926,11-07-1970,1970,43,F,4,Clothing  Kids
272926,11-07-1970,1970,43,F,4,Clothing  Kids
272926,11-07-1970,1970,42,F,4,Books  Fiction
272926,11-07-1970,1970,42,F,4,Books  Non-Fiction
272926,11-07-1970,1970,42,F,4,Home and kitchen  Bath
272926,11-07-1970,1970,41,F,4,Books  Children
272928,12-01-1981,1981,32,M,7,Footwear  Kids
272928,12-01-1981,1981,31,M,7,Bags  Women
272928,12-01-1981,1981,31,M,7,Bags  Mens
272928,12-01-1981,1981,31,M,7,Electronics  Cameras
272929,24-12-1974,1974,39,M,6,Books  Children
272929,24-12-1974,1974,38,M,6,Electronics  Personal Appliances
272929,24-12-1974,1974,38,M,6,Books  DIY
272929,24-12-1974,1974,37,M,6,Home and kitchen  Furnishing
272932,21-05-1990,1990,23,M,5,Clothing  Kids
272932,21-05-1990,1990,22,M,5,Books  Comics
272932,21-05-1990,1990,21,M,5,Books  Academic
272933,02-11-1991,1991,22,M,2,Books  DIY
272933,02-11-1991,1991,22,M,2,Electronics  Audio and video
272933,02-11-1991,1991,21,M,2,Books  Fiction
272933,02-11-1991,1991,21,M,2,Electronics  Cameras
272933,02-11-1991,1991,20,M,2,Electronics  Audio and video
272933,02-11-1991,1991,20,M,2,Electronics  Audio and video
272933,02-11-1991,1991,20,M,2,Electronics  Audio and video
272937,08-11-1992,1992,21,M,6,Electronics  Cameras
272937,08-11-1992,1992,21,M,6,Electronics  Mobiles
272937,08-11-1992,1992,20,M,6,Clothing  Mens
272937,08-11-1992,1992,20,M,6,Clothing  Mens
272937,08-11-1992,1992,20,M,6,Books  Academic
272937,08-11-1992,1992,19,M,6,Footwear  Kids
272938,06-07-1972,1972,41,M,8,Clothing  Women
272938,06-07-1972,1972,41,M,8,Books  Fiction
272938,06-07-1972,1972,41,M,8,Books  Fiction
272938,06-07-1972,1972,40,M,8,Books  DIY
272938,06-07-1972,1972,39,M,8,Clothing  Kids
272939,20-09-1975,1975,38,M,5,Footwear  Mens
272939,20-09-1975,1975,38,M,5,Home and kitchen  Tools
272939,20-09-1975,1975,38,M,5,Bags  Women
272939,20-09-1975,1975,37,M,5,Electronics  Cameras
272939,20-09-1975,1975,37,M,5,Footwear  Women
272939,20-09-1975,1975,37,M,5,Electronics  Personal Appliances
272939,20-09-1975,1975,36,M,5,Home and kitchen  Tools
272939,20-09-1975,1975,36,M,5,Electronics  Computers
272940,25-03-1971,1971,42,F,1,Books  Fiction
272940,25-03-1971,1971,41,F,1,Electronics  Mobiles
272940,25-03-1971,1971,41,F,1,Home and kitchen  Tools
272940,25-03-1971,1971,40,F,1,Electronics  Audio and video
272943,16-12-1991,1991,22,F,5,Clothing  Mens
272943,16-12-1991,1991,22,F,5,Footwear  Women
272943,16-12-1991,1991,22,F,5,Electronics  Computers
272943,16-12-1991,1991,21,F,5,Home and kitchen  Kitchen
272943,16-12-1991,1991,21,F,5,Electronics  Mobiles
272945,20-02-1979,1979,33,M,3,Home and kitchen  Tools
272945,20-02-1979,1979,33,M,3,Clothing  Mens
272945,20-02-1979,1979,33,M,3,Clothing  Mens
272945,20-02-1979,1979,32,M,3,Home and kitchen  Bath
272945,20-02-1979,1979,32,M,3,Footwear  Kids
272948,20-12-1989,1989,24,M,3,Books  Fiction
272948,20-12-1989,1989,24,M,3,Books  Children
272948,20-12-1989,1989,24,M,3,Footwear  Mens
272948,20-12-1989,1989,23,M,3,Home and kitchen  Kitchen
272948,20-12-1989,1989,22,M,3,Electronics  Computers
272949,08-08-1978,1978,35,M,8,Books  Fiction
272949,08-08-1978,1978,34,M,8,Books  DIY
272949,08-08-1978,1978,33,M,8,Books  Fiction
272949,08-08-1978,1978,33,M,8,Books  Non-Fiction
272949,08-08-1978,1978,33,M,8,Footwear  Women
272949,08-08-1978,1978,33,M,8,Footwear  Women
272950,04-01-1975,1975,36,F,10,Footwear  Kids
272950,04-01-1975,1975,36,F,10,Footwear  Kids
272950,04-01-1975,1975,36,F,10,Footwear  Kids
272950,04-01-1975,1975,36,F,10,Home and kitchen  Furnishing
272951,07-06-1979,1979,34,M,5,Bags  Mens
272951,07-06-1979,1979,34,M,5,Home and kitchen  Bath
